"YEAR","SAMPLE","SERIAL","CBSERIAL","NUMPREC","HHWT","CLUSTER","STATEICP","CITY","STRATA","GQ","HHINCOME","COUPLETYPE","PERNUM","PERWT","SFTYPE","SFRELATE","CBSUBFAM","CBSFTYPE","CBSFRELATE","MOMLOC","MOMRULE","POPLOC","POPRULE","SPLOC","SPRULE","RELATE","RELATED","SEX","AGE","MARST","MARRNO","MARRINYR","YRMARR","FERTYR","RACE","RACED","EDUC","EDUCD","DEGFIELD","DEGFIELDD","DEGFIELD2","DEGFIELD2D","EMPSTAT","EMPSTATD","LABFORCE","INCTOT","TRANWORK","TRANTIME","DEPARTS","ARRIVES","mom","dad","parent"
2022,202201,875704,2022001116112,1,231,2022008757041,66,0,30035,1,80000,0,1,231,0,0,0,0,0,0,0,0,0,0,0,1,101,2,29,6,0,0,0,1,7,700,10,101,21,2102,0,0,1,10,2,80000,80,0,0,0,0,0,0
2022,202201,1306676,2022000579310,3,46,2022013066761,49,0,190348,1,130100,1,1,46,0,0,0,0,0,0,0,0,0,2,11,1,101,1,56,1,2,1,2012,0,1,100,11,114,24,2408,0,0,1,10,2,38000,80,0,0,0,0,0,0
2022,202201,707054,2022000824966,2,93,2022007070541,23,0,260026,1,70000,1,1,92,0,0,0,0,0,0,0,0,0,2,11,1,101,1,64,1,1,1,1983,0,1,100,7,71,0,0,0,0,1,10,2,33000,10,15,802,819,0,0,0
2022,202201,1088923,2022000473471,1,221,2022010889231,53,0,2180040,1,62000,0,1,221,0,0,0,0,0,0,0,0,0,0,0,1,101,1,26,6,0,0,0,0,7,700,6,63,0,0,0,0,1,10,2,62000,10,10,852,904,0,0,0
2022,202201,1264778,2022000027070,4,31,2022012647781,49,0,400048,1,71000,1,2,38,0,0,0,0,0,0,0,0,0,1,11,2,201,1,59,1,2,1,2000,0,1,100,6,63,0,0,0,0,3,30,1,36000,0,0,0,0,0,0,0
2022,202201,1148230,2022000568077,1,45,2022011482301,14,0,311642,1,87500,0,1,45,0,0,0,0,0,0,0,0,0,0,0,1,101,2,79,4,1,1,1961,0,1,100,10,101,55,5507,0,0,1,10,2,87500,10,25,702,729,0,0,0
2022,202201,1286791,2022000319027,4,144,2022012867911,49,0,250448,1,87000,1,1,144,0,0,0,0,0,0,0,0,0,2,11,1,101,1,43,1,1,1,2008,0,1,100,6,64,0,0,0,0,1,10,2,80000,10,45,622,709,0,0,0
2022,202201,758576,2022000640548,5,88,2022007585761,46,0,200128,1,124200,1,4,99,0,0,0,0,0,1,11,2,11,0,0,3,301,1,14,6,0,0,0,0,1,100,2,26,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,583226,2022000983618,1,81,2022005832261,51,0,90021,1,12700,0,1,81,0,0,0,0,0,0,0,0,0,0,0,1,101,1,73,2,2,1,2016,0,1,100,6,63,0,0,0,0,1,10,2,12700,10,5,1105,1109,0,0,0
2022,202201,272328,2022000840592,2,48,2022002723281,1,0,2050009,1,76200,0,1,48,0,0,0,0,0,0,0,0,0,0,0,1,101,2,75,4,1,1,1967,0,1,100,6,65,0,0,0,0,3,30,1,16200,0,0,0,0,0,0,0
2022,202201,238689,2022000119270,1,145,2022002386891,62,0,130108,1,78000,0,1,144,0,0,0,0,0,0,0,0,0,0,0,1,101,2,33,6,0,0,0,1,1,100,11,116,52,5200,0,0,1,10,2,78000,10,40,722,804,0,0,0
2022,202201,334284,2022000585858,4,195,2022003342841,43,0,570212,1,75000,1,1,195,0,0,0,0,0,0,0,0,0,2,11,1,101,1,40,1,1,1,2011,0,6,640,11,114,21,2100,0,0,1,10,2,75000,10,30,802,834,0,0,0
2022,202201,675794,2022001323209,3,87,2022006757941,3,0,60425,1,163000,1,1,88,0,0,0,0,0,0,0,0,0,2,11,1,101,1,65,1,1,1,1987,0,1,100,11,114,64,6403,0,0,1,10,2,142000,10,25,727,754,0,0,0
2022,202201,438611,2022000648411,2,57,2022004386111,82,0,20015,1,92000,1,1,56,0,0,0,0,0,0,0,0,0,2,11,1,101,1,64,1,2,1,1985,0,9,963,6,65,0,0,0,0,1,10,2,60000,10,30,602,634,0,0,0
2022,202201,649289,2022010171941,1,70,2022006492891,3,0,30125,4,9999999,0,1,70,0,0,0,0,0,0,0,0,0,0,0,12,1270,2,20,6,0,0,0,1,1,100,7,71,0,0,0,0,1,10,2,8000,60,1,1435,1434,0,0,0
2022,202201,1449796,2022000745186,6,58,2022014497961,73,0,2630453,1,405000,1,4,54,0,0,0,0,0,2,11,1,11,0,0,3,301,2,13,6,0,0,0,0,1,100,2,25,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1230879,2022000581084,1,91,2022012308791,54,0,230047,1,19000,0,1,91,0,0,0,0,0,0,0,0,0,0,0,1,101,1,67,4,3,1,1995,0,1,100,6,63,0,0,0,0,3,30,1,19000,0,0,0,0,0,0,0
2022,202201,745949,2022001101891,2,36,2022007459491,33,0,140127,1,578000,1,2,33,0,0,0,0,0,0,0,0,0,1,11,2,201,1,57,1,1,1,1987,0,1,100,10,101,62,6200,0,0,1,10,2,578000,80,0,0,0,0,0,0
2022,202201,651401,2022000087915,2,62,2022006514011,3,3810,70525,1,38600,1,2,55,0,0,0,0,0,0,0,0,0,1,11,2,201,1,73,1,2,1,1988,0,1,100,6,63,0,0,0,0,3,30,1,36000,0,0,0,0,0,0,0
2022,202201,1400592,2022000252347,1,53,2022014005921,40,0,6000151,1,87500,0,1,53,0,0,0,0,0,0,0,0,0,0,0,1,101,2,73,5,2,1,1978,0,1,100,11,114,55,5506,0,0,3,30,1,87500,0,0,0,0,0,0,0
2022,202201,243077,2022000381715,4,71,2022002430771,62,0,250108,1,298000,1,1,71,0,0,0,0,0,0,0,0,0,2,11,1,101,1,48,1,1,1,2007,0,1,100,10,101,21,2102,0,0,1,10,2,180000,80,0,0,0,0,0,0
2022,202201,1468525,2022000489058,3,59,2022014685251,56,0,60054,1,75000,1,1,58,0,0,0,0,0,0,0,0,0,2,11,1,101,1,53,1,3,1,2017,0,1,100,6,65,0,0,0,0,1,10,2,75000,10,60,702,804,0,0,0
2022,202201,520321,2022000521490,2,94,2022005203211,22,0,280018,1,0,1,1,95,0,0,0,0,0,0,0,0,0,2,11,1,101,1,94,1,1,1,1972,0,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1217072,2022010076001,1,51,2022012170721,54,0,70047,4,9999999,0,1,51,0,0,0,0,0,0,0,0,0,0,0,12,1270,1,19,6,0,0,0,0,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,479698,2022000690119,2,57,2022004796981,21,0,430317,1,468000,1,2,75,0,0,0,0,0,0,0,0,0,1,11,2,201,1,59,1,2,1,1999,0,1,100,11,114,23,2314,0,0,1,10,2,320000,10,10,802,814,0,0,0
2022,202201,178778,2022000870364,9,156,2022001787781,71,0,591706,1,151000,1,6,173,0,0,0,0,0,1,11,2,11,0,0,3,301,1,10,6,0,0,0,0,7,700,1,17,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,980281,2022000104267,2,229,2022009802811,47,0,120137,1,260000,0,1,229,0,0,0,0,0,0,0,0,0,0,0,1,101,1,50,6,0,0,0,0,2,200,6,63,0,0,0,0,1,10,2,160000,10,30,802,834,0,0,0
2022,202201,1122831,2022010084595,1,29,2022011228311,14,0,201342,4,9999999,0,1,29,0,0,0,0,0,0,0,0,0,0,0,12,1270,1,95,6,0,0,0,0,1,100,6,63,0,0,0,0,3,30,1,22500,0,0,0,0,0,0,0
2022,202201,629746,2022000572520,1,47,2022006297461,52,0,50224,1,36000,0,1,48,0,0,0,0,0,0,0,0,0,0,0,1,101,2,74,5,1,1,1967,0,2,200,6,63,0,0,0,0,3,30,1,36000,0,0,0,0,0,0,0
2022,202201,944106,2022000977198,7,120,2022009441061,13,4610,430736,1,50200,1,1,120,0,0,0,0,0,7,11,6,11,2,11,1,101,1,46,1,1,1,2003,0,4,400,6,63,0,0,0,0,1,10,2,30000,10,90,1005,1134,1,1,1
2022,202201,772509,2022000189363,4,234,2022007725091,34,0,210129,1,82000,1,2,228,0,0,0,0,0,0,0,0,0,1,11,2,201,2,38,1,1,1,2015,1,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1214446,2022000918137,9,77,2022012144461,37,0,20046,1,60200,1,1,77,0,0,0,0,0,0,0,0,0,2,11,1,101,2,55,1,2,1,1989,0,3,323,11,116,24,2407,0,0,1,10,2,44400,10,5,747,754,0,0,0
2022,202201,1267256,2022000060591,3,95,2022012672561,49,0,251148,1,156000,1,3,83,0,0,0,0,0,1,11,2,11,0,0,3,301,2,14,6,0,0,0,0,1,100,2,26,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1149984,2022000617421,2,72,2022011499841,14,0,190042,1,498200,1,1,71,0,0,0,0,0,0,0,0,0,2,11,1,101,2,70,1,3,1,2010,0,1,100,11,116,23,2301,23,2310,1,10,2,403200,10,8,802,809,0,0,0
2022,202201,613049,2022000430177,1,68,2022006130491,2,0,50023,1,26600,0,1,68,0,0,0,0,0,0,0,0,0,0,0,1,101,1,67,4,2,1,1993,0,1,100,7,71,0,0,0,0,1,10,2,26600,80,0,0,0,0,0,0
2022,202201,228320,2022001388463,2,44,2022002283201,71,0,851906,1,61400,2,1,45,0,0,0,0,0,0,0,0,0,2,11,1,101,1,35,1,1,1,2019,0,1,100,11,114,52,5200,48,4801,3,30,1,6400,0,0,0,0,0,0,0
2022,202201,873453,2022000727181,2,80,2022008734531,66,0,50035,1,132600,0,1,80,0,0,0,0,0,0,0,0,0,0,0,1,101,1,64,4,2,1,1987,0,1,100,11,114,21,2102,0,0,3,30,1,42600,0,0,0,0,0,0,0
2022,202201,1417529,2022000956641,2,55,2022014175291,40,0,1070251,1,230000,1,2,51,0,0,0,0,0,0,0,0,0,1,11,2,201,2,63,1,1,1,1989,0,1,100,11,114,23,2309,0,0,1,10,2,80000,10,15,802,819,0,0,0
2022,202201,699506,2022000562420,1,44,2022006995061,23,0,40026,1,21000,0,1,43,0,0,0,0,0,0,0,0,0,0,0,1,101,2,59,4,2,1,2000,0,1,100,6,65,0,0,0,0,1,10,2,21000,10,25,502,529,0,0,0
2022,202201,650344,2022000035317,6,65,2022006503441,3,0,61025,1,108200,3,6,59,0,0,0,0,0,0,0,5,34,0,0,10,1001,2,18,6,0,0,0,1,1,100,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,1,1
2022,202201,212117,2022001218218,2,45,2022002121171,71,0,131006,1,192000,1,2,55,0,0,0,0,0,0,0,0,0,1,11,2,201,1,53,1,1,1,2011,0,8,812,8,81,0,0,0,0,1,10,2,150000,10,10,702,714,0,0,0
2022,202201,352249,2022000880452,2,139,2022003522491,43,0,10212,1,552000,1,1,139,0,0,0,0,0,0,0,0,0,2,11,1,101,1,64,1,1,1,1985,0,6,610,11,115,52,5299,0,0,1,10,2,331000,10,20,802,824,0,0,0
2022,202201,464299,2022000260099,3,133,2022004642991,21,0,990017,1,191800,1,2,113,0,0,0,0,0,0,0,0,0,1,11,2,201,1,36,1,1,1,2017,0,1,100,6,63,0,0,0,0,2,20,2,28800,0,0,0,0,0,0,0
2022,202201,680608,2022010087049,1,64,2022006806081,23,0,180126,4,9999999,0,1,64,0,0,0,0,0,0,0,0,0,0,0,12,1270,2,19,6,0,0,0,1,8,826,7,71,0,0,0,0,1,10,2,5000,60,10,1305,1314,0,0,0
2022,202201,831952,2022010145256,1,61,2022008319521,12,0,30634,4,9999999,0,1,61,0,0,0,0,0,0,0,0,0,0,0,12,1270,1,21,6,0,0,0,0,6,610,7,71,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1299451,2022000484703,5,37,2022012994511,49,0,720048,1,148000,1,3,109,0,0,0,0,0,1,11,2,11,0,0,3,301,1,21,6,0,0,0,0,8,826,6,63,0,0,0,0,1,10,2,25000,10,45,602,649,1,1,1
2022,202201,846665,2022000564162,7,68,2022008466651,12,0,80034,1,180100,1,4,79,1,3,1,1,3,7,22,3,22,0,0,9,901,2,11,6,0,0,0,0,1,100,2,22,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,235015,2022010065892,1,47,2022002350151,62,0,180008,3,9999999,0,1,47,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,68,6,0,0,0,0,1,100,5,50,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,96554,2022000009528,5,92,2022000965541,71,3730,372206,1,37000,1,1,92,0,0,0,0,0,0,0,0,0,2,11,1,101,2,47,1,2,1,2002,1,8,826,6,63,0,0,0,0,1,10,2,11600,10,60,732,834,0,0,0
2022,202201,1301866,2022000515838,3,13,2022013018661,49,0,370048,1,127210,1,3,11,0,0,0,0,0,2,11,1,11,0,0,3,301,1,24,6,0,0,0,0,1,100,10,101,11,1101,0,0,1,10,2,50000,10,5,732,739,1,1,1
2022,202201,1391210,2022010067654,1,29,2022013912101,40,90,5100051,3,9999999,0,1,29,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,19,6,0,0,0,0,1,100,6,61,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1279785,2022000225998,4,85,2022012797851,49,0,251048,1,110000,1,1,85,0,0,0,0,0,0,0,0,0,2,11,1,101,1,37,1,1,1,2014,0,6,610,11,114,21,2102,0,0,1,10,2,110000,80,0,0,0,0,0,0
2022,202201,563450,2022000912930,3,52,2022005634501,32,0,70020,1,68000,1,3,65,0,0,0,0,0,1,11,2,11,0,0,3,301,1,6,6,0,0,0,0,1,100,1,12,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,424637,2022001073640,2,58,2022004246371,44,347,180013,1,0,3,1,58,0,0,0,0,0,0,0,0,0,2,21,1,101,2,60,4,1,1,1999,0,1,100,7,71,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1470659,2022000889711,3,75,2022014706591,56,0,40054,1,306000,1,3,73,0,0,0,0,0,2,11,1,11,0,0,3,301,1,23,6,0,0,0,0,1,100,10,101,60,6000,0,0,1,10,2,10000,10,35,702,739,1,1,1
2022,202201,1207318,2022001172424,2,71,2022012073181,48,0,40145,1,107000,1,1,71,0,0,0,0,0,0,0,0,0,2,11,1,101,1,52,1,1,1,1999,0,2,200,10,101,60,6000,0,0,1,10,2,55000,10,15,632,649,0,0,0
2022,202201,714346,2022001077922,3,88,2022007143461,23,0,190026,1,268000,1,3,153,0,0,0,0,0,2,11,1,11,0,0,3,301,2,8,6,0,0,0,0,9,901,1,15,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,119575,2022000250353,2,49,2022001195751,71,0,371106,1,62000,0,2,69,0,0,0,0,0,1,11,0,0,0,0,3,301,2,20,6,0,0,0,1,8,826,6,65,0,0,0,0,3,30,1,0,0,0,0,0,1,0,1
2022,202201,1436446,2022000135063,3,143,2022014364461,73,0,2331053,1,50000,0,3,117,0,0,0,0,0,0,0,1,11,0,0,3,301,1,9,6,0,0,0,0,6,640,1,15,0,0,0,0,0,0,0,9999999,0,0,0,0,0,1,1
2022,202201,715951,2022001131580,3,170,2022007159511,23,0,310026,1,129000,1,2,200,0,0,0,0,0,0,0,0,0,1,11,2,201,1,31,1,1,1,2020,0,1,100,10,101,53,5301,0,0,1,10,2,91000,10,12,532,544,0,0,0
2022,202201,982176,2022000165786,3,372,2022009821761,47,0,310637,1,182000,1,2,292,0,0,0,0,0,0,0,0,0,1,11,2,201,2,39,1,1,1,2014,2,1,100,11,114,23,2300,0,0,1,10,2,1e+05,10,35,717,754,0,0,0
2022,202201,628144,2022000474438,6,63,2022006281441,52,0,100224,1,470000,1,6,89,2,2,2,2,2,0,0,0,0,5,11,6,601,2,74,1,1,1,1967,0,6,610,10,101,60,6004,0,0,3,30,1,12000,0,0,0,0,0,0,0
2022,202201,591974,2022000042823,5,498,2022005919741,45,0,150322,1,30000,3,2,265,0,0,0,0,0,0,0,0,0,1,21,11,1114,2,29,6,0,0,0,1,2,200,4,40,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1488542,2022000654283,1,38,2022014885421,25,0,100055,1,77000,0,1,39,0,0,0,0,0,0,0,0,0,0,0,1,101,2,64,4,2,1,2004,0,1,100,6,63,0,0,0,0,1,10,2,77000,10,10,617,629,0,0,0
2022,202201,1400110,2022000232215,3,504,2022014001101,40,0,1490051,1,34000,1,1,504,0,0,0,0,0,0,0,0,0,2,11,1,101,1,25,1,1,1,2017,0,1,100,6,64,0,0,0,0,3,30,1,34000,0,0,0,0,0,0,0
2022,202201,789975,2022001153768,7,15,2022007899751,34,0,140029,1,50600,1,5,14,0,0,0,0,0,1,11,2,11,0,0,3,301,2,12,6,0,0,0,0,1,100,2,23,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,206749,2022001162483,8,16,2022002067491,71,0,870106,1,290500,1,8,12,8,3,0,0,0,6,37,0,0,0,0,11,1115,2,0,6,0,0,0,0,8,826,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,1323898,2022000803773,2,285,2022013238981,49,0,530948,1,388900,1,1,285,0,0,0,0,0,0,0,0,0,2,11,1,101,2,51,1,3,1,2019,0,1,100,10,101,53,5301,0,0,3,30,1,57900,0,0,0,0,0,0,0
2022,202201,134633,2022000407531,2,66,2022001346331,71,0,710306,1,34900,1,1,67,0,0,0,0,0,0,0,0,0,2,11,1,101,1,81,1,1,1,1966,0,8,826,0,2,0,0,0,0,3,30,1,26400,0,0,0,0,0,0,0
2022,202201,343565,2022000736883,4,166,2022003435651,43,0,860212,1,154000,1,1,165,0,0,0,0,0,0,0,0,0,2,11,1,101,1,55,1,1,1,1992,0,8,826,6,63,0,0,0,0,1,10,2,80000,10,10,602,614,0,0,0
2022,202201,1241095,2022001084063,3,86,2022012410951,54,0,150447,1,58230,1,1,87,0,0,0,0,0,0,0,0,0,2,11,1,101,1,71,1,1,1,1976,0,1,100,4,40,0,0,0,0,3,30,1,12000,0,0,0,0,0,0,0
2022,202201,787508,2022001015585,3,54,2022007875081,34,0,20029,1,313310,1,2,54,0,0,0,0,0,0,0,0,0,1,11,2,201,2,60,1,1,1,1984,0,1,100,10,101,62,6203,62,6201,3,30,1,0,0,0,0,0,0,0,0
2022,202201,222886,2022001331205,3,211,2022002228861,71,3730,375006,1,80100,1,3,222,0,0,0,0,0,2,11,1,11,0,0,3,301,1,31,6,0,0,0,0,8,826,7,71,0,0,0,0,1,10,2,23500,10,30,732,804,1,1,1
2022,202201,108094,2022000128096,6,43,2022001080941,71,3730,370506,1,45600,1,3,35,0,0,0,0,0,2,11,1,11,0,0,3,301,2,23,6,0,0,0,1,8,826,10,101,62,6206,0,0,1,10,2,40000,80,0,0,0,1,1,1
2022,202201,126001,2022000317262,3,84,2022001260011,71,3690,376306,1,43000,0,3,117,0,0,0,0,0,0,0,0,0,0,0,7,701,2,24,6,0,0,0,1,2,200,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,635886,2022000934401,2,23,2022006358861,52,0,60224,1,337500,1,1,23,0,0,0,0,0,0,0,0,0,2,11,1,101,2,46,1,2,1,2011,1,3,304,11,114,29,2901,52,5200,1,10,2,167500,10,70,602,714,0,0,0
2022,202201,924963,2022000626641,4,28,2022009249631,13,0,40336,1,18000,1,3,78,0,0,0,0,0,1,11,2,11,0,0,3,301,1,19,6,0,0,0,0,1,100,6,63,0,0,0,0,1,10,2,3000,10,4,1545,1549,1,1,1
2022,202201,233273,2022001439500,3,15,2022002332731,71,0,150006,1,148300,1,2,8,0,0,0,0,0,0,0,0,0,1,11,2,201,1,63,1,2,1,2019,0,3,304,10,101,62,6200,0,0,1,10,2,102400,10,30,732,804,0,0,0
2022,202201,1076162,2022001303159,4,77,2022010761621,24,0,340939,1,104600,1,1,77,0,0,0,0,0,0,0,0,0,2,11,1,101,2,77,1,3,1,2001,0,2,200,6,63,0,0,0,0,3,30,1,10200,0,0,0,0,0,0,0
2022,202201,173487,2022000815293,3,192,2022001734871,71,0,250006,1,7500,0,1,193,0,0,0,0,0,0,0,0,0,0,0,1,101,2,34,6,0,0,0,1,7,700,10,101,52,5200,0,0,2,20,2,7500,0,0,0,0,0,0,0
2022,202201,1419525,2022001040935,4,119,2022014195251,40,310,130151,1,174000,1,4,134,0,0,0,0,0,2,11,1,11,0,0,3,301,1,7,6,0,0,0,0,8,826,1,14,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1103015,2022000129239,2,101,2022011030151,72,5530,510541,1,201000,0,1,101,0,0,0,0,0,0,0,0,0,0,0,1,101,2,62,4,2,1,1991,0,1,100,8,81,0,0,0,0,1,10,2,130000,10,15,722,739,0,0,0
2022,202201,855520,2022000931352,1,137,2022008555201,12,0,10234,1,24000,0,1,137,0,0,0,0,0,0,0,0,0,0,0,1,101,1,64,4,1,1,1990,0,1,100,6,63,0,0,0,0,3,30,1,24000,0,0,0,0,0,0,0
2022,202201,909161,2022000334245,5,69,2022009091611,13,0,310336,1,861000,1,1,69,0,0,0,0,0,0,0,0,0,2,11,1,101,2,35,1,1,1,2015,1,1,100,11,114,61,6107,0,0,1,10,2,1e+05,10,60,732,834,0,0,0
2022,202201,765907,2022010028855,1,75,2022007659071,34,0,190129,3,9999999,0,1,75,0,0,0,0,0,0,0,0,0,0,0,13,1301,2,87,5,1,1,1980,0,2,200,4,40,0,0,0,0,3,30,1,4200,0,0,0,0,0,0,0
2022,202201,501916,2022001310646,2,113,2022005019161,21,0,311617,1,92700,1,1,112,0,0,0,0,0,0,0,0,0,2,11,1,101,2,75,1,1,1,1970,0,1,100,10,101,23,2300,0,0,3,30,1,64600,0,0,0,0,0,0,0
2022,202201,1360214,2022001278474,5,61,2022013602141,49,0,490448,1,75900,1,3,78,0,0,0,0,0,2,11,1,11,0,0,3,301,1,0,6,0,0,0,0,4,400,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1007929,2022001005263,3,97,2022010079291,47,0,520037,1,28000,1,2,51,0,0,0,0,0,0,0,0,0,1,11,2,201,2,31,1,1,1,2013,1,1,100,8,81,0,0,0,0,2,20,2,0,0,0,0,0,0,0,0
2022,202201,124106,2022000297726,3,58,2022001241061,71,0,851006,1,164300,1,2,57,0,0,0,0,0,0,0,0,0,1,11,2,201,2,30,1,1,1,2020,2,6,699,8,81,0,0,0,0,1,10,2,90000,80,0,0,0,0,0,0
2022,202201,461274,2022000175172,9,92,2022004612741,21,0,890417,1,131000,0,5,104,3,3,1,3,3,0,0,2,24,0,0,9,901,2,5,6,0,0,0,0,2,200,0,2,0,0,0,0,0,0,0,9999999,0,0,0,0,0,1,1
2022,202201,867229,2022001407531,1,195,2022008672291,12,0,140134,1,23900,0,1,195,0,0,0,0,0,0,0,0,0,0,0,1,101,2,29,6,0,0,0,1,2,200,6,64,0,0,0,0,1,10,2,23900,10,25,532,559,0,0,0
2022,202201,23036,2022001360319,5,225,2022000230361,41,0,30001,1,69000,1,4,388,0,0,0,0,0,1,11,2,11,0,0,3,301,1,6,6,0,0,0,0,1,100,1,11,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,79290,2022010040095,1,40,2022000792901,71,0,810406,4,9999999,0,1,40,0,0,0,0,0,0,0,0,0,0,0,12,1270,1,23,6,0,0,0,0,7,700,6,63,0,0,0,0,3,30,1,880,0,0,0,0,0,0,0
2022,202201,704132,2022000724791,5,85,2022007041321,23,0,200026,1,27500,1,1,85,0,0,0,0,0,0,0,0,0,2,11,1,101,1,40,1,1,1,2004,0,1,100,10,101,21,2105,0,0,1,10,2,27500,10,90,902,1034,0,0,0
2022,202201,259044,2022001329820,3,353,2022002590441,62,1710,170408,1,3e+05,0,2,346,0,0,0,0,0,0,0,0,0,0,0,11,1115,1,26,6,0,0,0,0,1,100,10,101,62,6204,0,0,1,10,2,1e+05,10,20,732,754,0,0,0
2022,202201,979809,2022000088265,4,146,2022009798091,47,0,310637,1,53100,0,4,119,0,0,0,0,0,1,11,0,0,0,0,3,301,1,6,6,0,0,0,0,2,200,1,14,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,1345036,2022001082810,8,146,2022013450361,49,0,150248,1,33700,0,4,285,0,0,0,0,0,1,11,0,0,0,0,3,301,1,4,6,0,0,0,0,2,200,0,2,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,897175,2022000115330,1,25,2022008971751,13,0,100036,1,44500,0,1,25,0,0,0,0,0,0,0,0,0,0,0,1,101,2,67,6,0,0,0,0,1,100,10,101,36,3602,0,0,1,10,2,44500,10,5,532,539,0,0,0
2022,202201,1019332,2022001373214,9,84,2022010193321,47,0,120437,1,70700,1,8,106,0,0,0,0,0,0,0,0,0,0,0,10,1001,1,68,6,0,0,0,0,6,671,11,115,24,2400,0,0,3,30,1,9500,0,0,0,0,0,0,0
2022,202201,669769,2022001020198,2,179,2022006697691,3,0,70425,1,269000,3,1,179,0,0,0,0,0,0,0,0,0,2,21,1,101,2,47,6,0,0,0,1,1,100,10,101,62,6201,0,0,1,10,2,134000,80,0,0,0,0,0,0
2022,202201,1478766,2022000092540,1,171,2022014787661,25,0,290055,1,28000,0,1,171,0,0,0,0,0,0,0,0,0,0,0,1,101,1,51,4,1,1,1996,0,1,100,6,63,0,0,0,0,1,10,2,28000,10,15,532,549,0,0,0
2022,202201,770613,2022000082428,10,321,2022007706131,34,0,250029,1,59700,0,8,175,4,3,1,3,3,5,34,0,0,0,0,10,1001,1,10,6,0,0,0,0,8,801,1,15,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,924980,2022000626929,3,405,2022009249801,13,0,311336,1,259000,0,2,321,0,0,0,0,0,0,0,0,0,0,0,11,1115,1,44,6,0,0,0,0,1,100,11,115,49,4901,0,0,1,10,2,102000,10,40,802,844,0,0,0
2022,202201,608925,2022001351099,4,43,2022006089251,45,0,30022,1,65800,1,2,44,0,0,0,0,0,0,0,0,0,1,11,2,201,2,42,1,2,1,2017,1,1,100,7,71,0,0,0,0,1,10,2,25000,10,5,1005,1009,0,0,0
2022,202201,1405726,2022000465405,4,213,2022014057261,40,0,5400151,1,3510,0,1,213,0,0,0,0,0,0,0,0,0,0,0,1,101,1,20,6,0,0,0,0,1,100,7,71,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,689306,2022000211681,3,51,2022006893061,23,0,110026,1,118200,1,3,73,0,0,0,0,0,0,0,0,0,0,0,6,601,1,69,5,1,1,1975,0,1,100,2,26,0,0,0,0,1,10,2,3200,70,5,802,809,0,0,0
2022,202201,1140574,2022000361103,5,50,2022011405741,14,0,20042,1,35000,1,4,21,0,0,0,0,0,1,11,2,11,0,0,3,301,1,1,6,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,7763,2022000312177,2,16,2022000077631,41,0,230001,1,50400,4,1,16,0,0,0,0,0,0,0,0,0,2,21,1,101,1,29,6,0,0,0,0,1,100,7,71,0,0,0,0,1,10,2,28800,10,10,1045,1059,0,0,0
2022,202201,1406315,2022000489734,4,114,2022014063151,40,0,150051,1,112000,1,1,113,0,0,0,0,0,0,0,0,0,2,11,1,101,1,57,1,2,1,2011,0,1,100,10,101,55,5506,0,0,1,10,2,12000,80,0,0,0,0,0,0
2022,202201,1480775,2022000207568,2,41,2022014807751,25,0,180055,1,130000,1,1,40,0,0,0,0,0,0,0,0,0,2,11,1,101,1,53,1,2,1,2000,0,1,100,8,81,0,0,0,0,1,10,2,75000,10,15,717,734,0,0,0
